trial	x	y	L Validity	time
1	0	0	0	4
1	0	0	0	8
1	0	0	0	12
1	0	0	0	16
1	0	0	0	20
1	0	0	0	24
1	0	0	0	28
1	0	0	0	32
1	0	0	0	36
1	0	0	0	40
1	0	0	0	44
1	0	0	0	48
1	0	0	0	52
1	0	0	0	56
1	0	0	0	60
1	0	0	0	64
1	0	0	0	68
1	0	0	0	72
1	0	0	0	76
1	0	0	0	80
1	0	0	0	84
1	0	0	0	88
1	0	0	0	92
1	0	0	0	96
1	0	0	0	100
1	0	0	0	104
1	0	0	0	108
1	0	0	0	112
1	0	0	0	116
1	0	0	0	120
1	0	0	0	124
1	0	0	0	128
1	0	0	0	132
1	0	0	0	136
1	0	0	0	140
1	0	0	0	144
1	0	0	0	148
1	0	0	0	152
1	0	0	0	156
1	803.83	453.49	1	160
1	798.4	448.53	1	164
1	802.63	442.03	1	168
1	802.09	446.17	1	172
1	0	0	0	176
1	804.81	446.51	1	180
1	805.4	445.89	1	184
1	803.07	445.66	1	188
1	800.09	443.89	1	192
1	801.5	444.56	1	196
1	802.51	447.06	1	200
1	802.21	448.26	1	204
1	803.63	448.06	1	208
1	805.65	448.1	1	212
1	803.56	451.27	1	216
1	804.54	450.78	1	220
1	803.18	450.32	1	224
1	804.3	451.72	1	228
1	805.95	453.29	1	232
1	807.48	454.75	1	236
1	807.09	453.81	1	240
1	806.49	451.69	1	244
1	807.56	450.7	1	248
1	806.59	448.69	1	252
1	806.69	449.02	1	256
1	805.56	446.34	1	260
1	807.18	444.74	1	264
1	805.64	442.83	1	268
1	806.95	442.24	1	272
1	804.83	442.67	1	276
1	801.43	436.03	1	280
1	789.31	391.88	1	284
1	777.91	276.51	1	288
1	776.39	199.41	1	292
1	774.71	184.25	1	296
1	767.86	177.35	1	300
1	767.18	181.66	1	304
1	762.16	196.14	1	308
1	759.79	199.27	1	312
1	758.08	202	1	316
1	754.23	196.9	1	320
1	754.11	194.02	1	324
1	752.17	194.27	1	328
1	753.88	193.5	1	332
1	753.39	195.05	1	336
1	752.07	196.36	1	340
1	752.38	198.33	1	344
1	750.56	201.22	1	348
1	751.38	196.92	1	352
1	750.32	197.69	1	356
1	750.54	194	1	360
1	750.16	194.73	1	364
1	750.36	193.29	1	368
1	749.89	193.23	1	372
1	750.22	191.69	1	376
1	747.99	191.79	1	380
1	749.3	192.06	1	384
1	747.77	192.06	1	388
1	749.51	190.91	1	392
