trial	x	y	L Validity	time
1	810.99	526.15	1	4
1	811.13	525.31	1	8
1	809.71	524.57	1	12
1	811.92	524.2	1	16
1	812.57	526.06	1	20
1	809.97	528.42	1	24
1	813.05	528.63	1	28
1	814.66	530.18	1	32
1	814.22	526.88	1	36
1	814.16	529.23	1	40
1	812.68	530.69	1	44
1	814.7	531.1	1	48
1	816.31	533	1	52
1	816.59	530.04	1	56
1	814.02	531.08	1	60
1	813.57	528.56	1	64
1	814.33	526.56	1	68
1	814.72	526.46	1	72
1	811.09	524.85	1	76
1	813.73	523.42	1	80
1	812.85	522.18	1	84
1	815.16	522.02	1	88
1	814.96	517.49	1	92
1	811.93	517.87	1	96
1	812.73	519.95	1	100
1	812.79	517.41	1	104
1	814.34	518.94	1	108
1	813.93	517.74	1	112
1	814.24	517.79	1	116
1	817.77	520.4	1	120
1	816.41	522.53	1	124
1	817.44	526.13	1	128
1	817.78	522.68	1	132
1	819.27	524.92	1	136
1	821.16	521.51	1	140
1	819.33	519.35	1	144
1	819.25	523.78	1	148
1	819.6	522.57	1	152
1	817.63	512.18	1	156
1	815.32	514.81	1	160
1	815	512.64	1	164
1	815.96	517.48	1	168
1	814.11	519.76	1	172
1	816.8	519.04	1	176
1	818.97	515.46	1	180
1	817.53	514.77	1	184
1	818.35	516.49	1	188
1	821.77	515.93	1	192
1	820.55	518.74	1	196
1	822.4	519.29	1	200
1	822.16	520.63	1	204
1	822.51	522.47	1	208
1	823.06	523.49	1	212
1	824.28	523.21	1	216
1	823.06	523.61	1	220
1	822.25	522.91	1	224
1	822.24	524.01	1	228
1	820.27	525.44	1	232
1	818.92	526.25	1	236
1	820.09	524.7	1	240
1	819.01	526.2	1	244
1	817.87	527.84	1	248
1	818.7	526.92	1	252
1	818.61	526.12	1	256
1	817.84	526.13	1	260
1	818.45	525.26	1	264
1	817.91	525.91	1	268
1	818.45	526.68	1	272
1	820.21	527.14	1	276
1	820.59	525.69	1	280
1	821.82	526.43	1	284
1	822.39	528.22	1	288
1	823.46	529.71	1	292
1	821.56	529.61	1	296
1	822.08	532.02	1	300
1	822.01	535.31	1	304
1	822.04	536.99	1	308
1	806.42	527.27	1	312
1	787.41	514.41	1	316
1	735.73	449.33	1	320
1	703.01	380	1	324
1	694.78	318.65	1	328
1	700.39	279.06	1	332
1	705.68	276.62	1	336
1	712.87	284.55	1	340
1	707.04	296.34	1	344
1	701.72	292.22	1	348
1	696.84	292.37	1	352
1	693.78	284.97	1	356
1	689.69	282.85	1	360
1	687.71	282.12	1	364
1	688.61	279.85	1	368
1	690.43	280.93	1	372
1	691.55	281.48	1	376
1	689.6	277.47	1	380
1	686.18	275.7	1	384
1	684.84	274.39	1	388
1	684.69	272.88	1	392
1	686.7	271.31	1	396
1	688.06	268.72	1	400
1	688.53	265.74	1	404
1	691.12	265.95	1	408
1	691.5	267.83	1	412
1	690.19	262.47	1	416
1	688.48	263.29	1	420
1	689.77	266.48	1	424
1	691.76	267.61	1	428
1	691.32	263.66	1	432
1	690.21	263.1	1	436
1	693.64	265.3	1	440
1	690.88	262.62	1	444
1	689.13	263.16	1	448
1	690.52	264.77	1	452
1	691.02	263	1	456
1	691.51	265.13	1	460
1	693.25	261.49	1	464
1	692.72	263.63	1	468
1	690.34	265.69	1	472
1	687.86	264.49	1	476
1	689.09	266.58	1	480
1	687.73	267.91	1	484
1	688.62	267.25	1	488
1	688.45	269.9	1	492
1	686.67	271.35	1	496
1	686.42	269.63	1	500
1	685.04	270.12	1	504
1	687.21	269.46	1	508
1	685.04	272.06	1	512
1	687.1	269.75	1	516
1	689.05	269.33	1	520
1	689.32	270.34	1	524
1	692.38	267.87	1	528
1	694.87	265.46	1	532
1	691.98	266.04	1	536
1	691.67	267.4	1	540
1	691.11	269.33	1	544
1	692.87	266.91	1	548
1	691.68	267.33	1	552
1	692.39	264.37	1	556
1	693.38	264.49	1	560
1	693.13	265.7	1	564
1	693.9	268.12	1	568
1	692.6	264.05	1	572
1	691.14	262.42	1	576
1	693.24	263.55	1	580
1	695.3	266.67	1	584
1	695.38	260.08	1	588
1	693.88	260.29	1	592
1	696.88	266.23	1	596
1	697.39	264.35	1	600
1	697.62	260.85	1	604
1	699.86	264.78	1	608
1	700.79	259.84	1	612
1	697.63	264.07	1	616
1	691.88	256.47	1	620
1	654.61	242.81	1	624
1	626.64	213.92	0	628
1	624.08	215.71	0	632
1	0	0	0	636
1	658.87	203.8	1	640
1	648.34	204.95	1	644
1	629.87	197.72	1	648
1	629.62	182.98	1	652
1	631.67	181.53	1	656
1	627.56	175.92	1	660
1	625.14	175.47	1	664
1	628.89	174.76	1	668
1	627.11	172.48	1	672
1	628.81	173.05	1	676
1	629.68	171.13	1	680
1	628.28	174.42	1	684
1	626.53	171.46	1	688
1	628.82	175.45	1	692
1	630.22	176.85	1	696
1	632.14	177.33	1	700
1	632.08	180.22	1	704
1	630.99	183.9	1	708
1	630.87	183.33	1	712
1	627.89	184.04	1	716
1	626.27	186.76	1	720
1	625.74	186.17	1	724
1	626.06	186.73	1	728
1	628.52	189.04	1	732
1	627.31	187.52	1	736
1	628.8	187.56	1	740
1	626.47	189.38	1	744
1	627.13	188.08	1	748
1	629.27	185.64	1	752
1	629.95	186.63	1	756
1	631.38	185.94	1	760
1	634.12	184.49	1	764
1	635.63	183.08	1	768
1	635.15	183.38	1	772
1	633.77	180.86	1	776
1	634.57	181.58	1	780
1	632.91	179.44	1	784
1	635.36	178.48	1	788
1	635.24	177.94	1	792
1	635.45	179.06	1	796
1	631.87	178.09	1	800
1	645.66	193.48	0	804
1	645.68	195.05	0	808
1	643.2	192.95	0	812
1	0	0	0	816
1	631.15	177.91	1	820
1	628.12	175.28	1	824
1	624.86	173.68	1	828
1	627.21	172.64	1	832
1	626.58	171.73	1	836
1	626.95	171.45	1	840
1	628.05	169.33	1	844
1	625.67	167.29	1	848
1	623.58	167.14	1	852
1	624.79	166.08	1	856
1	624.8	166.05	1	860
1	624.81	167.18	1	864
1	624.4	170.21	1	868
1	626.38	169.39	1	872
1	625.98	169.79	1	876
1	625.29	171.7	1	880
1	626.1	171.66	1	884
1	625.62	174.9	1	888
1	627.29	176.55	1	892
1	629.26	178.91	1	896
1	627.3	178.54	1	900
1	628.24	179.63	1	904
1	629.27	180.41	1	908
1	631.98	180.47	1	912
1	631.08	180.75	1	916
1	633.87	183.79	1	920
1	633.07	184.44	1	924
1	634.22	184.67	1	928
1	633.02	187.67	1	932
1	632.66	187.66	1	936
1	627.43	186.56	1	940
1	619.05	186.51	1	944
1	0	0	0	948
1	606.66	182.5	1	952
1	602.91	183.12	1	956
1	605.13	184.11	1	960
1	606.83	182.32	1	964
1	599.63	181.56	1	968
1	591.55	183.92	1	972
1	590.59	183.96	1	976
1	588.44	183.39	1	980
1	586	183.3	1	984
1	583.05	184.27	1	988
1	587.13	183.77	1	992
1	587.53	187.8	1	996
1	584.46	190.24	1	1000
1	586.24	190.97	1	1004
1	587.4	193.79	1	1008
1	588.44	195.08	1	1012
1	589.7	196.02	1	1016
1	590.09	196.48	1	1020
1	591.1	198.21	1	1024
1	590.95	199	1	1028
1	590.86	199.07	1	1032
1	591.52	200.15	1	1036
1	590.26	199.99	1	1040
1	591.02	199.47	1	1044
1	592.79	198.33	1	1048
1	589.31	197.38	1	1052
1	589.44	196.98	1	1056
1	588.34	197.62	1	1060
1	586.84	199.62	1	1064
1	587.59	196.79	1	1068
1	585.51	196.27	1	1072
1	586.3	197.04	1	1076
1	586.05	196.97	1	1080
1	584.63	199.54	1	1084
1	586.18	198.87	1	1088
1	584.16	195.94	1	1092
1	583.08	197.5	1	1096
1	583.61	198.18	1	1100
1	582.94	198.14	1	1104
1	581.05	196.13	1	1108
1	580.85	196.94	1	1112
1	581.75	195.93	1	1116
1	581.06	196.85	1	1120
1	580.15	195.85	1	1124
1	580.35	193.44	1	1128
1	580	193.48	1	1132
1	578.01	192.05	1	1136
1	577.33	189.66	1	1140
1	573.26	188.89	1	1144
1	571.21	189.86	1	1148
1	573.4	188.96	1	1152
1	571.16	184.07	1	1156
1	569.91	179.51	1	1160
1	568.91	179.54	1	1164
1	569.41	179.74	1	1168
1	568.82	181.02	1	1172
1	570.6	180.68	1	1176
1	566.12	177.25	1	1180
1	567.25	176.37	1	1184
1	571.4	177.98	1	1188
1	570.79	181.57	1	1192
1	571.59	180.22	1	1196
1	572.32	181.02	1	1200
1	571.99	183.6	1	1204
1	572.28	188.91	1	1208
1	571.11	184.93	1	1212
1	572.09	185.69	1	1216
1	576.29	184.93	1	1220
1	574.97	187.25	1	1224
1	559.42	172.44	1	1228
1	0	0	0	1232
1	570.41	184.97	1	1236
1	572.03	188.31	1	1240
1	574.25	183.76	1	1244
1	571.87	185.04	1	1248
1	566.11	185.66	1	1252
1	571.98	184.07	1	1256
1	569.72	181.73	1	1260
1	570.89	184	1	1264
1	569.78	181.31	1	1268
1	567.77	181.28	1	1272
1	566.22	182.96	1	1276
1	561.97	183.92	1	1280
