trial	x	y	L Validity	time
1	656.59	428.73	1	4
1	655.11	423.9	1	8
1	652.98	425.18	1	12
1	650.82	435.7	1	16
1	647.36	422.49	1	20
1	649.05	422.17	1	24
1	648.01	450.32	1	28
1	649.98	429.32	1	32
1	648.27	432.99	1	36
1	648.54	439.33	1	40
1	0	0	0	44
1	653.61	453.07	1	48
1	652.22	439.08	1	52
1	649.94	450.65	1	56
1	653.9	437.74	1	60
1	655.73	436.89	1	64
1	656.06	436.14	1	68
1	656.49	452.55	1	72
1	658.13	446.82	1	76
1	657.29	438.36	1	80
1	656.75	440.47	1	84
1	655.73	463.39	1	88
1	657.23	465.31	1	92
1	660.1	434.65	1	96
1	663.29	447.76	1	100
1	665.53	449.47	1	104
1	664.24	444.36	1	108
1	662.01	458.85	1	112
1	664.81	471.84	1	116
1	661.99	443.95	1	120
1	664.38	450.21	1	124
1	667.31	444.2	1	128
1	669.95	471.37	1	132
1	671.84	481.8	1	136
1	668.32	448.69	1	140
1	670.37	456.72	1	144
1	665.08	459.11	1	148
1	660.96	471.73	1	152
1	660.28	439.73	1	156
1	659.24	447.01	1	160
1	661.53	444.6	1	164
1	663.85	457.51	1	168
1	660.92	464.84	1	172
1	660.72	450.86	1	176
1	658.46	450.37	1	180
1	656.29	445.84	1	184
1	653.31	456.59	1	188
1	655.76	452.78	1	192
1	655.19	438.06	1	196
1	660.59	449.92	1	200
1	664.47	444.8	1	204
1	665.12	451.48	1	208
1	664.7	442.85	1	212
1	661.65	452.89	1	216
1	660.84	457.39	1	220
1	659.46	440.78	1	224
1	658.61	453.52	1	228
1	662.6	452.89	1	232
1	659.87	449.19	1	236
1	659.77	449.5	1	240
1	653.53	456.12	1	244
1	652.39	442.01	1	248
1	649.86	453.56	1	252
1	650.99	371.22	1	256
1	649.93	306.29	1	260
1	651.72	242.56	1	264
1	654.81	245.53	1	268
1	659.38	234.82	1	272
1	662.66	214.87	1	276
1	661.75	202.35	1	280
1	665.26	209.35	1	284
1	670.9	203.71	1	288
1	674.69	217.69	1	292
1	678.7	211.75	1	296
1	679.92	216.29	1	300
1	680.95	212.14	1	304
1	682.88	210.33	1	308
1	684.42	212.83	1	312
1	684.32	210.87	1	316
1	682.94	208.5	1	320
1	684.18	212.15	1	324
1	677.52	214.53	1	328
1	675.97	212.7	1	332
1	674.28	216.19	1	336
1	671.78	215.7	1	340
1	670.62	211.47	1	344
1	670.23	206.85	1	348
