trial	x	y	L Validity	time
1	683.38	413.47	1	4
1	681.8	418.83	1	8
1	679.8	423.8	1	12
1	680.04	430.91	1	16
1	680	435.48	1	20
1	680.88	440.2	1	24
1	680.9	446.58	1	28
1	680.26	445.76	1	32
1	679.56	445.94	1	36
1	677.88	449.38	1	40
1	677.85	453.09	1	44
1	675.96	458.11	1	48
1	676.86	460.29	1	52
1	677.98	458.34	1	56
1	677.88	459.58	1	60
1	677.54	457.92	1	64
1	678.24	458.66	1	68
1	679.38	456.12	1	72
1	678.56	461.08	1	76
1	679.58	465.01	1	80
1	680.45	463.41	1	84
1	681.85	464.68	1	88
1	680.03	462.69	1	92
1	679.17	466.11	1	96
1	680.18	467.78	1	100
1	678.33	468.86	1	104
1	680.31	470.41	1	108
1	679.82	471.84	1	112
1	679.96	474.74	1	116
1	681.65	472.2	1	120
1	679.34	470.04	1	124
1	680.7	471.35	1	128
1	678.08	475.61	1	132
1	677.52	474.16	1	136
1	681.19	468.87	1	140
1	682.12	471.18	1	144
1	683.81	473.49	1	148
1	684.03	472.04	1	152
1	685.15	470.24	1	156
1	684.08	470.44	1	160
1	685.55	471.33	1	164
1	685.71	472.26	1	168
1	685.08	475.33	1	172
1	685.21	474.05	1	176
1	687.57	474.45	1	180
1	688.67	475.53	1	184
1	691.32	474.5	1	188
1	705.15	463.81	1	192
1	744.08	390.62	1	196
1	745.89	339.39	1	200
1	759.14	315.69	1	204
1	773.43	292.2	1	208
1	784.69	276.58	1	212
1	790.94	258.09	1	216
1	795.7	247.87	1	220
1	786	240.91	1	224
1	789.14	239.64	1	228
1	796.01	238.56	1	232
1	798.16	233.21	1	236
1	799.24	238.81	1	240
1	801.33	230.48	1	244
1	799.64	229.05	1	248
1	799.56	229.05	1	252
1	797.71	230.6	1	256
1	796.14	231.49	1	260
1	793.54	225.99	1	264
1	791.34	229.22	1	268
1	792.89	237.93	1	272
1	789.83	233.63	1	276
1	790	233.88	1	280
1	787.88	231.84	1	284
1	785.5	233.54	1	288
1	786.08	234.5	1	292
1	787	238.98	1	296
1	785.95	239.4	1	300
1	788.25	245.64	1	304
1	783.82	247	1	308
1	784.11	245.39	1	312
1	786.95	249.67	1	316
1	784.93	252.91	1	320
1	782.11	253.6	1	324
1	783.69	254.95	1	328
1	782.94	256.83	1	332
1	783.86	258.15	1	336
1	782.47	253.47	1	340
1	782.89	254.71	1	344
1	783.91	251.4	1	348
1	782.3	244.63	1	352
1	779.8	249.97	1	356
1	780.41	244.46	1	360
1	775.8	232.81	1	364
1	769.36	222.88	1	368
1	766.12	211.56	1	372
1	762.74	205.13	1	376
1	761.66	197.97	1	380
1	751.58	181.47	1	384
1	747.78	174.83	1	388
1	746.19	168.62	1	392
1	742.38	164.67	1	396
1	739.68	159.78	1	400
1	736.65	159.98	1	404
1	736.65	154.88	1	408
1	736.26	153.03	1	412
1	734.65	150.83	1	416
