trial	x	y	L Validity	time
1	1125.54	321.96	1	4
1	1124.54	322.07	1	8
1	1124.56	323.06	1	12
1	1123.92	322.13	1	16
1	1123.9	321.85	1	20
1	1123.52	321.83	1	24
1	1123.16	322.27	1	28
1	1122.62	323.09	1	32
1	1122.77	323.35	1	36
1	1123.46	323.32	1	40
1	1123.6	322.42	1	44
1	1123.75	322.36	1	48
1	1122.95	320.9	1	52
1	1123.97	319.75	1	56
1	1124.94	318.89	1	60
1	1124.96	319.9	1	64
1	1122.76	318.45	1	68
1	0	0	0	72
1	1124.83	319.16	1	76
1	1123.85	317.96	1	80
1	1123.48	318.93	1	84
1	1122.33	319.07	1	88
1	1121.69	319.55	1	92
1	1122.04	319.25	1	96
1	1122.89	320.19	1	100
1	1121.52	321.39	1	104
1	1121.53	322.03	1	108
1	1122.46	321.9	1	112
1	1123.79	322.67	1	116
1	1123.97	322.12	1	120
1	1123.64	321.92	1	124
1	1125.43	322.52	1	128
1	1126.45	322.49	1	132
1	1125.9	322.94	1	136
1	1126.06	323.55	1	140
1	1125.61	323.9	1	144
1	1126.12	324.04	1	148
1	1126.42	324.63	1	152
1	1126.05	325.27	1	156
1	1125.22	325.33	1	160
1	1124.04	326.3	1	164
1	1122.31	327.19	1	168
1	1120.56	327.06	1	172
1	1117.92	326.77	1	176
1	1118.27	326.54	1	180
1	1117.78	326.61	1	184
1	1117.57	327.07	1	188
1	1116.95	327.64	1	192
1	1118.14	327.9	1	196
1	1115.63	328.02	1	200
1	1103.74	327.97	1	204
1	1036.21	326.16	1	208
1	980.48	321.54	1	212
1	952.39	314.7	1	216
1	937.19	309.44	1	220
1	911.24	304.76	1	224
1	888.11	297.2	1	228
1	871.6	290.72	1	232
1	856.05	285.6	1	236
1	860.56	280.25	1	240
1	856.78	275.95	1	244
1	855.06	274.35	1	248
1	854.8	272.15	1	252
1	854.81	269.6	1	256
1	856.07	269.03	1	260
1	852.03	268.1	1	264
1	849.44	266.23	1	268
1	847.43	266.14	1	272
1	848.85	265.85	1	276
1	848.49	266.21	1	280
1	847.61	266.86	1	284
1	847.43	268.06	1	288
1	848.45	268.66	1	292
1	849.04	269.04	1	296
1	846.48	269.81	1	300
1	845.46	270.42	1	304
1	843.7	269.93	1	308
1	844.22	269.83	1	312
1	844.62	269.2	1	316
1	844.48	269.26	1	320
1	844.4	269.06	1	324
1	844.84	269.99	1	328
1	845.09	270.22	1	332
1	844.03	270.48	1	336
1	843.09	270.34	1	340
1	843.51	270.73	1	344
1	843.42	270.98	1	348
1	844.26	272.49	1	352
1	843.61	274.16	1	356
1	844.22	274.29	1	360
1	843.74	274.43	1	364
1	844.86	275.08	1	368
1	843.59	274.49	1	372
1	842.84	274.47	1	376
1	843.35	274.99	1	380
1	844.36	275.3	1	384
1	843.41	275.42	1	388
1	844.62	275.7	1	392
1	842.58	274.95	1	396
1	832	273.56	1	400
1	786.33	271.24	1	404
1	754.81	266.73	1	408
1	751.05	259.51	1	412
1	740.89	247.66	1	416
1	724.78	235.78	1	420
1	722.16	229.73	1	424
1	709.57	226.07	1	428
1	707.73	225.13	1	432
1	699.53	222.04	1	436
1	706.38	218.36	1	440
1	706.46	218.19	1	444
1	707.42	218.14	1	448
1	704.68	216.01	1	452
1	700.92	214.18	1	456
1	700.91	213.95	1	460
1	696.04	214	1	464
1	696.07	214.92	1	468
1	700.61	215.16	1	472
1	700.7	215.07	1	476
1	702.31	216.35	1	480
1	701.42	216.55	1	484
1	698.62	216.77	1	488
1	700.63	216.83	1	492
1	698.63	216.22	1	496
1	698.25	216.2	1	500
1	698.56	216.15	1	504
1	699.18	216.75	1	508
1	700.3	216.98	1	512
1	699.77	217.56	1	516
1	700.43	218.36	1	520
1	701.32	218.66	1	524
1	702.7	220.42	1	528
1	703.35	221.22	1	532
1	704.04	219.7	1	536
1	703.87	220.02	1	540
1	705.42	221.25	1	544
1	706.42	222.33	1	548
1	707.23	222.27	1	552
1	708.21	222.79	1	556
1	708.15	222.8	1	560
1	706.99	222.35	1	564
1	704.27	220.9	1	568
1	702.32	219.58	1	572
1	702.13	218.98	1	576
1	700.57	219.12	1	580
1	701.64	219.01	1	584
1	701	218.69	1	588
1	701.46	217.51	1	592
1	698.7	216.85	1	596
1	698.04	215.17	1	600
1	697.61	213.16	1	604
1	697.3	211.6	1	608
1	697.64	210.44	1	612
1	696.77	208.5	1	616
1	696.87	207.42	1	620
