trial	x	y	L Validity	time
1	1064.75	363.17	1	4
1	1064.13	355.3	1	8
1	1064.55	372.23	1	12
1	1064.02	375.67	1	16
1	1063.93	376.88	1	20
1	1065.68	378.13	1	24
1	1067.76	382.82	1	28
1	1068.74	382.31	1	32
1	1068.37	385.25	1	36
1	1058.15	380.47	1	40
1	978.98	363.53	1	44
1	936	364.3	1	48
1	867.67	350.95	1	52
1	807.69	327.69	1	56
1	781.02	303.76	1	60
1	776.33	310.47	1	64
1	775.41	285.19	1	68
1	776.38	299.05	1	72
1	774.1	285.35	1	76
1	771.72	265.55	1	80
1	768.53	271.93	1	84
1	765.43	268.43	1	88
1	766.44	273.04	1	92
1	763.55	258.56	1	96
1	762.97	262.53	1	100
1	762.82	278.64	1	104
1	763.8	272.59	1	108
1	764.53	258.33	1	112
1	765.33	249.79	1	116
1	764.72	250.02	1	120
1	763.6	271.51	1	124
1	763.46	277.11	1	128
1	764.86	276.72	1	132
1	764.34	275.28	1	136
1	764.83	282.65	1	140
1	762.32	257.99	1	144
1	759.48	255.85	1	148
1	757.28	276.39	1	152
1	754.16	278.27	1	156
1	750.23	271.78	1	160
1	747.91	282.03	1	164
1	748.36	281.98	1	168
1	748.36	280.96	1	172
1	748.63	289.55	1	176
1	747.92	292.68	1	180
1	748.91	290.5	1	184
1	749.02	293.89	1	188
1	751.24	294.37	1	192
1	753.75	293.16	1	196
1	754.33	295.41	1	200
1	757.15	294.41	1	204
1	759.09	293.75	1	208
1	760.85	292.78	1	212
1	761.89	289.7	1	216
1	762.19	288.89	1	220
1	763.86	286.78	1	224
1	762.44	289.31	1	228
1	764.04	289.28	1	232
1	762.34	291.58	1	236
1	759.87	295.98	1	240
1	759.67	296.15	1	244
1	757.86	301.39	1	248
1	756.53	290.3	1	252
1	758.93	281.37	1	256
1	760.75	301.32	1	260
1	761.58	298.9	1	264
1	761.48	296.6	1	268
1	761.64	289.11	1	272
1	759	296.4	1	276
1	760.3	292.62	1	280
1	752.85	306.84	1	284
1	747.05	259.68	1	288
1	740.88	217.33	1	292
1	702.89	178.46	1	296
1	684.9	165.09	1	300
1	670.87	165.42	1	304
1	640.24	155.43	1	308
1	627.29	140.78	1	312
1	624.03	135.23	1	316
1	625.43	130.67	1	320
1	623.2	129.59	1	324
1	623.54	122.46	1	328
1	622.23	120.61	1	332
1	622.12	118.67	1	336
1	619.61	112.97	1	340
1	617.19	110.31	1	344
1	615.82	109.37	1	348
1	616.05	111.53	1	352
1	617.45	113.75	1	356
1	617.39	115.41	1	360
1	617.9	118.01	1	364
1	616.69	121.43	1	368
1	616.02	125.11	1	372
1	615.24	126.7	1	376
