trial	x	y	L Validity	time
1	945.37	444.15	1	4
1	944.98	445.18	1	8
1	945.89	445.29	1	12
1	946.59	444.52	1	16
1	948.11	445.75	1	20
1	946.52	447.75	1	24
1	946.77	447.75	1	28
1	947.7	447.44	1	32
1	946.36	447.6	1	36
1	947.28	446.19	1	40
1	945.81	446.08	1	44
1	947.34	446.4	1	48
1	947.52	446.77	1	52
1	947.76	445.43	1	56
1	948.26	444.17	1	60
1	944.88	445.39	1	64
1	947.17	444.08	1	68
1	946.51	442.03	1	72
1	946.01	443.11	1	76
1	947.4	441.83	1	80
1	945.91	442.64	1	84
1	946.85	441.61	1	88
1	946.6	444.47	1	92
1	945.12	441.03	1	96
1	946.65	438.6	1	100
1	943.62	441.1	1	104
1	945.17	438.88	1	108
1	943.97	437.8	1	112
1	943.02	438.39	1	116
1	943.76	438.41	1	120
1	943.76	440.29	1	124
1	943	436.56	1	128
1	944.72	436.6	1	132
1	941.81	437.56	1	136
1	943.49	436.7	1	140
1	942.67	437.55	1	144
1	941.98	435.14	1	148
1	940.57	436.05	1	152
1	942.51	435.63	1	156
1	942.72	437.46	1	160
1	942.45	436.45	1	164
1	941.35	434.75	1	168
1	942.31	433.37	1	172
1	942.43	435.07	1	176
1	941.95	434.84	1	180
1	940.53	436.2	1	184
1	938.4	430.67	1	188
1	928.98	419.76	1	192
1	881.38	361.86	1	196
1	873.97	307.33	1	200
1	865.51	288.62	1	204
1	859.26	286.55	1	208
1	857.74	281.83	1	212
1	0	0	0	216
1	857.63	279.54	1	220
1	855.1	279.57	1	224
1	850.43	278.97	1	228
1	847.63	276.34	1	232
1	846.4	273.75	1	236
1	844.66	273.21	1	240
1	845.08	270.09	1	244
1	844.18	269.55	1	248
1	842.11	270.38	1	252
1	841.57	268.85	1	256
1	840.87	267.69	1	260
1	839.75	266.13	1	264
1	839.29	267.95	1	268
1	838.83	266.97	1	272
1	839.96	265.91	1	276
1	840.43	267.55	1	280
1	841.33	265.64	1	284
1	841.03	265.76	1	288
1	842.24	267.04	1	292
1	841.82	267.73	1	296
1	842.2	268.02	1	300
1	842.73	267.83	1	304
1	842.12	267.47	1	308
1	840.65	267.15	1	312
1	840.74	267.83	1	316
1	840.25	269.02	1	320
1	840.21	268.9	1	324
1	839.27	269.87	1	328
1	838.81	269.11	1	332
1	837.46	268.94	1	336
1	837.24	267.99	1	340
1	836.47	268.53	1	344
1	836.43	268.79	1	348
1	836.25	270.76	1	352
1	836.84	271.64	1	356
1	836.97	272.05	1	360
1	835.58	272.83	1	364
1	831.38	274.7	1	368
1	808.83	273.86	1	372
1	774.22	275.57	1	376
1	759.21	275.42	1	380
1	757.75	275.47	1	384
1	758.86	274.68	1	388
1	759.31	273.65	1	392
1	758.46	273.71	1	396
1	756.13	274.11	1	400
1	756.12	273.33	1	404
1	754.51	272.06	1	408
1	751.08	270.58	1	412
1	749.34	269.36	1	416
1	748.67	268.02	1	420
1	747.7	267.25	1	424
1	747.76	265.76	1	428
1	746.82	264.1	1	432
1	745.64	263.44	1	436
1	744.4	262.06	1	440
1	744.92	260.13	1	444
1	745.56	258.6	1	448
1	745.79	256.7	1	452
1	746.84	255.81	1	456
1	747.7	255.34	1	460
1	746.31	255.42	1	464
1	745.68	254.84	1	468
1	747.36	254.63	1	472
1	748.56	255.65	1	476
1	749.16	255.79	1	480
1	750.37	256.56	1	484
1	750.03	257	1	488
1	747.83	257.52	1	492
1	745.97	258.96	1	496
1	746.64	260.11	1	500
1	747.63	260.61	1	504
1	749.79	261.17	1	508
1	747.81	263.1	1	512
1	745.52	265.95	1	516
1	746.56	266.04	1	520
1	747.25	267.43	1	524
1	747.24	268.16	1	528
1	745.2	268.53	1	532
1	744.77	270.36	1	536
1	745.67	271.71	1	540
1	747.17	272.34	1	544
1	746.8	272.5	1	548
1	744.68	272.37	1	552
1	743.8	271.95	1	556
1	741.99	269.27	1	560
1	736.16	265.87	1	564
1	732.12	262.56	1	568
1	732.12	260.35	1	572
1	732.76	258.25	1	576
1	730.1	256.68	1	580
1	729.94	254.34	1	584
1	725.99	250.8	1	588
1	722.79	250.29	1	592
1	722.2	249.51	1	596
1	721.41	248.58	1	600
1	722.03	247.28	1	604
1	721.37	247.27	1	608
1	721.46	247.58	1	612
1	721.52	247.1	1	616
1	721.15	247	1	620
1	721.43	246.67	1	624
1	722.31	245.77	1	628
1	721.1	246.51	1	632
1	721.05	245.23	1	636
1	720.31	244.01	1	640
1	720.79	242.94	1	644
1	720.83	243.45	1	648
1	721.09	244.62	1	652
1	720.2	244.31	1	656
1	719.54	243.71	1	660
1	718.65	243.68	1	664
1	718.22	244.93	1	668
1	718.03	246.4	1	672
1	720.04	247.14	1	676
1	722.35	246.65	1	680
1	722.52	246.96	1	684
1	720.22	246.18	1	688
1	718.93	245.52	1	692
1	720.32	245.39	1	696
1	722.81	245.93	1	700
1	724.91	247.1	1	704
1	726.68	246.06	1	708
1	727.11	244.7	1	712
1	724.26	244.91	1	716
1	722.69	244.29	1	720
1	720.62	245.14	1	724
1	722.39	246.34	1	728
1	724.08	248.53	1	732
1	723.83	250.35	1	736
1	724.91	250.66	1	740
1	723.28	249.77	1	744
1	721.79	248.57	1	748
1	721.31	249.08	1	752
1	719.63	249.33	1	756
1	719.54	248.07	1	760
1	720.52	248.1	1	764
1	720.92	248.31	1	768
1	721.34	247.82	1	772
1	719.27	247.26	1	776
1	718.3	247.14	1	780
1	716.3	246.24	1	784
1	715.54	246.7	1	788
1	713.75	247.07	1	792
1	712.28	247.2	1	796
1	711.28	247.06	1	800
1	710.25	247.35	1	804
1	708.1	247.2	1	808
1	705.59	248.45	1	812
1	703.61	248.29	1	816
1	702.68	248.01	1	820
1	701.11	248.11	1	824
1	701.11	248.47	1	828
1	700.08	248.49	1	832
1	700.5	248.5	1	836
1	700.47	248.38	1	840
1	701.17	248.45	1	844
1	702.3	247.59	1	848
1	702.47	247.43	1	852
1	703.48	245.59	1	856
1	704.8	244.96	1	860
1	705.68	244.62	1	864
1	705.44	244.35	1	868
1	705.67	242.81	1	872
1	706.6	241.89	1	876
1	705.54	241.28	1	880
1	704.75	240.37	1	884
1	703.52	239.93	1	888
1	702.01	240.38	1	892
1	701.6	239.91	1	896
1	700.21	239.94	1	900
1	701.01	239.63	1	904
1	700.47	239.95	1	908
1	701.06	238.8	1	912
1	700.99	237.9	1	916
1	700.07	237.52	1	920
1	701.88	237.52	1	924
1	702.33	236.94	1	928
1	702.23	237	1	932
1	702.13	236.97	1	936
1	702.48	237.93	1	940
1	702.07	237.93	1	944
1	702.19	238.21	1	948
1	701.48	237.97	1	952
1	701.06	238.63	1	956
