trial	x	y	L Validity	time
1	707.11	310.85	0	4
1	703.98	306.22	0	8
1	704.07	308.94	0	12
1	703.35	301.61	0	16
1	703.77	304.63	0	20
1	704.58	306.03	0	24
1	704.06	310.65	0	28
1	701.22	309.97	0	32
1	703.69	312.54	0	36
1	702.34	313.51	0	40
1	702.95	313.73	0	44
1	702.52	312.58	0	48
1	701.47	313.19	0	52
1	701.09	312.86	0	56
1	702.25	315.48	0	60
1	701.43	316.52	0	64
1	701.14	319.26	0	68
1	702.24	318.29	0	72
1	704.05	318.86	0	76
1	702.88	319.04	0	80
1	703.12	317.51	0	84
1	703.38	317.57	0	88
1	704.26	318.74	0	92
1	705.09	319.81	0	96
1	704.4	321.21	0	100
1	704.75	320.13	0	104
1	705.35	321.74	0	108
1	705.95	322.58	0	112
1	703.65	322.74	0	116
1	702.42	324.92	0	120
1	702.62	326.37	0	124
1	702.59	327.87	0	128
1	681.04	359.62	1	132
1	700.45	329.38	0	136
1	700.54	330.9	0	140
1	702.38	330.93	0	144
1	0	0	0	148
1	701.64	333.02	0	152
1	701.91	333.14	0	156
1	701.72	331.45	0	160
1	702.82	332.95	0	164
1	702	332.57	0	168
1	702.6	333.44	0	172
1	704.45	333.89	0	176
1	703.39	333.56	0	180
1	703.92	334.84	0	184
1	704.4	335.29	0	188
1	703.11	334.29	0	192
1	703.92	335.28	0	196
1	704.24	335.78	0	200
1	703.14	336.47	0	204
1	696.47	362.6	1	208
1	705.31	338.74	0	212
1	705.32	338.21	0	216
1	702.59	354.85	1	220
1	707.25	344.34	1	224
1	733.65	314.14	1	228
1	755.62	276.89	1	232
1	771.79	284.86	1	236
1	778.59	292.84	1	240
1	785.32	277.22	1	244
1	789.52	280.54	1	248
1	787.14	281.32	1	252
1	791.54	273.63	1	256
1	790.18	277.15	1	260
1	789.78	277.29	1	264
1	794.42	269.74	1	268
1	797.25	273.56	1	272
1	799.7	275.81	1	276
1	802.06	275.09	1	280
1	780.91	258.67	0	284
1	801.67	274.14	1	288
1	802.58	277.42	1	292
1	803.51	273.42	1	296
1	803.18	277	1	300
1	804.06	277.35	1	304
1	802.69	273.12	1	308
1	804.51	278.66	1	312
1	804.73	274.01	1	316
1	801.87	276.78	1	320
1	804.08	274.1	1	324
1	804.53	276.35	1	328
1	801.52	280.43	1	332
1	801.79	274.45	1	336
1	802.02	280.61	1	340
1	802.04	279.7	1	344
1	802.66	274.64	1	348
1	802.65	280.67	1	352
1	802.27	283.8	1	356
1	800.2	284.37	1	360
1	798	275.15	1	364
1	781.14	254.93	1	368
1	757.01	206.16	1	372
1	735.2	192.13	1	376
1	728.48	188.18	1	380
1	722.83	182.81	1	384
1	715.01	181.34	1	388
1	712.07	178.57	1	392
1	708.07	176.14	1	396
1	706.24	175.57	1	400
1	738.93	194.38	1	404
1	734.54	193.75	1	408
1	736.14	189.81	1	412
1	0	0	0	416
1	699.71	170.94	1	420
1	699.64	168.48	1	424
1	699.75	166.83	1	428
1	696.88	165.29	1	432
1	696.52	164.7	1	436
1	695.12	163.09	1	440
1	695.14	161.96	1	444
1	693.9	160.83	1	448
1	694.05	159.34	1	452
1	693.64	158.31	1	456
1	692.7	156.85	1	460
1	693.85	156.1	1	464
1	694.26	154.64	1	468
1	693.73	153.08	1	472
1	694.42	153.08	1	476
1	694.8	151.71	1	480
1	695.46	150.18	1	484
1	695.08	151.59	1	488
1	696.74	150.17	1	492
1	696.55	149.21	1	496
1	697.78	148.98	1	500
1	698.69	149.5	1	504
1	700.05	148.94	1	508
1	734.05	158.48	1	512
1	734.06	157.63	1	516
1	736.53	156.81	1	520
1	0	0	0	524
1	700.71	148.57	1	528
1	700.51	149.98	1	532
1	701.35	149.49	1	536
1	702.29	149.98	1	540
1	702.64	150.04	1	544
1	703.68	150.24	1	548
1	704.42	149.65	1	552
1	704.81	150.09	1	556
1	702.98	151.29	1	560
1	699.41	153.68	1	564
1	693.17	156.54	1	568
1	694.86	159.1	1	572
1	691.56	158.95	1	576
1	692.65	159.9	1	580
1	688.29	161.42	1	584
1	688.22	163.3	1	588
1	686.09	164.38	1	592
1	684.16	165.88	1	596
1	682.86	167.56	1	600
1	682.05	168.64	1	604
1	683.85	168.17	1	608
1	684.38	167.54	1	612
1	685.08	167.61	1	616
1	684.96	168.67	1	620
1	684.79	170.29	1	624
1	685.45	170.61	1	628
1	686.06	169.81	1	632
1	687.57	169.54	1	636
1	718.34	185.39	1	640
1	719.42	185.84	1	644
1	0	0	0	648
1	687.68	170.42	1	652
1	688.03	170.22	1	656
1	690.13	169.64	1	660
1	691.63	170.98	1	664
1	692.35	170.35	1	668
1	693.46	169.35	1	672
1	693.37	170.54	1	676
1	693.75	169.27	1	680
1	692.67	170.29	1	684
1	693.4	171.02	1	688
1	692.73	170.66	1	692
1	694.74	170.77	1	696
1	695.49	169.89	1	700
1	696.18	171.36	1	704
1	696.23	168.97	1	708
1	697.17	170.93	1	712
1	697.71	169.98	1	716
1	699.43	169.74	1	720
1	698.73	172.39	1	724
1	700.76	171.74	1	728
1	703.34	171.09	1	732
1	703.04	172.64	1	736
1	702.35	173.36	1	740
1	703.06	174.96	1	744
1	703.06	173.69	1	748
1	702.58	174.64	1	752
1	702.46	174.09	1	756
1	701.73	175.23	1	760
1	701.06	174.59	1	764
1	704.38	172.32	1	768
1	713.99	170.71	1	772
1	722.52	170.35	1	776
1	738.23	170.81	1	780
1	742.96	168.63	1	784
1	0	0	0	788
1	744.75	166.83	1	792
1	752.63	165.93	1	796
1	750.38	166.22	1	800
1	756.93	164.77	1	804
1	759.82	163.01	1	808
1	761.42	160.4	1	812
1	762.64	162.68	1	816
1	764.57	163.17	1	820
1	764.51	162.49	1	824
1	764.34	160.12	1	828
1	764.47	160.7	1	832
1	765.1	160.66	1	836
1	765.04	160.04	1	840
1	766.88	158.07	1	844
1	767.72	158.86	1	848
1	767.72	158.14	1	852
1	768.06	158.59	1	856
1	768.65	157.81	1	860
1	769.04	155.68	1	864
1	769.41	154.5	1	868
1	770.61	153.36	1	872
1	770.86	152.57	1	876
1	771.92	151.24	1	880
1	772.02	149.9	1	884
1	771.59	148.73	1	888
1	770.71	146.9	1	892
1	772.63	145.07	1	896
1	772.36	143.73	1	900
1	772	142.31	1	904
1	774.15	141.18	1	908
1	0	0	0	912
1	774.68	139.36	1	916
1	774.61	139.02	1	920
1	774.38	138.64	1	924
1	775.11	137.27	1	928
1	774.82	136.68	1	932
1	776.47	136.27	1	936
1	777.67	134.45	1	940
1	776.81	134.47	1	944
1	776.42	133.9	1	948
1	776.16	133.64	1	952
1	776.05	134.17	1	956
1	775.63	133.81	1	960
1	776.66	133.53	1	964
1	776.84	132.78	1	968
1	776.81	132.59	1	972
1	776.7	131.39	1	976
1	775.71	131.01	1	980
1	774.97	129.98	1	984
1	775.41	128.45	1	988
1	775.59	128.3	1	992
1	0	0	0	996
1	776.8	127.22	1	1000
1	777.17	125.56	1	1004
1	777.24	125.22	1	1008
1	776.89	125.6	1	1012
1	777.02	124.28	1	1016
1	777.48	123.2	1	1020
1	777.23	123.69	1	1024
1	778.23	122.53	1	1028
1	778.51	122.15	1	1032
1	778.7	122.82	1	1036
1	778.89	122.13	1	1040
1	779	121.78	1	1044
1	779.13	121.63	1	1048
1	779.72	121.25	1	1052
1	779.86	119.53	1	1056
1	783.07	120.09	1	1060
1	0	0	0	1064
1	811.77	118.1	1	1068
1	816.64	117.2	1	1072
1	826.16	115.96	1	1076
1	825.88	115.15	1	1080
1	830.91	114.19	1	1084
1	835.54	114.19	1	1088
1	834.86	113.46	1	1092
1	839.14	112.71	1	1096
1	839.59	111.18	1	1100
1	842.69	111.6	1	1104
1	843.63	110.45	1	1108
1	843.14	110.05	1	1112
1	843.23	109.77	1	1116
1	843.2	110.12	1	1120
1	0	0	0	1124
1	839.79	109.71	1	1128
1	840.86	107.64	1	1132
1	836.85	106.13	1	1136
1	838.3	104.13	1	1140
1	837.52	103.08	1	1144
1	834.6	104.53	1	1148
1	833.26	102.64	1	1152
1	828.52	100.56	1	1156
1	827.68	99.17	1	1160
1	824.93	98.8	1	1164
1	821.65	99.45	1	1168
1	818.1	98.55	1	1172
1	0	0	0	1176
1	813.35	93.05	1	1180
1	808.15	88.77	1	1184
1	812.94	91.72	1	1188
1	808.35	91.35	1	1192
1	802.69	86.71	1	1196
1	805	85.02	1	1200
1	802.25	80.88	1	1204
1	800.76	82.04	1	1208
1	796.63	80.41	1	1212
1	795.23	78.39	1	1216
1	793.63	74.93	1	1220
1	794.57	59.27	1	1224
1	794.58	72.48	1	1228
1	792.1	67.75	1	1232
1	0	0	0	1236
1	789.52	65.12	1	1240
1	787.37	46.85	1	1244
1	788.57	49.42	1	1248
1	782.65	48.78	1	1252
1	786.04	39.79	1	1256
1	785.97	37.11	1	1260
1	783.53	30.98	1	1264
1	782.81	22.56	1	1268
1	783.02	18.45	1	1272
1	778.82	12.6	1	1276
1	775.53	10.21	1	1280
1	780.32	9.89	1	1284
1	808.42	5.03	1	1288
1	775.56	9.09	1	1292
1	0	0	0	1296
1	772.46	-2.57	1	1300
1	816.34	45.3	1	1304
1	762.66	-17.82	1	1308
1	761.18	-6.83	1	1312
1	793.85	-17.57	1	1316
1	753.51	-31.16	1	1320
1	756.64	-18.67	1	1324
1	692.41	-37.69	0	1328
1	797.53	-18.85	1	1332
1	0	0	0	1336
1	0	0	0	1340
1	0	0	0	1344
1	0	0	0	1348
1	0	0	0	1352
1	0	0	0	1356
1	0	0	0	1360
1	0	0	0	1364
1	0	0	0	1368
1	0	0	0	1372
1	0	0	0	1376
1	0	0	0	1380
1	0	0	0	1384
1	0	0	0	1388
1	0	0	0	1392
1	0	0	0	1396
1	0	0	0	1400
1	0	0	0	1404
1	0	0	0	1408
1	0	0	0	1412
1	0	0	0	1416
1	0	0	0	1420
1	0	0	0	1424
1	0	0	0	1428
1	0	0	0	1432
1	0	0	0	1436
1	0	0	0	1440
1	0	0	0	1444
1	0	0	0	1448
1	0	0	0	1452
1	0	0	0	1456
1	0	0	0	1460
1	0	0	0	1464
1	0	0	0	1468
1	0	0	0	1472
1	0	0	0	1476
1	0	0	0	1480
1	0	0	0	1484
1	0	0	0	1488
1	0	0	0	1492
1	0	0	0	1496
1	0	0	0	1500
1	0	0	0	1504
1	0	0	0	1508
1	0	0	0	1512
1	0	0	0	1516
1	0	0	0	1520
1	0	0	0	1524
1	0	0	0	1528
1	0	0	0	1532
1	0	0	0	1536
1	0	0	0	1540
1	0	0	0	1544
1	0	0	0	1548
1	0	0	0	1552
1	0	0	0	1556
1	0	0	0	1560
1	0	0	0	1564
1	0	0	0	1568
1	0	0	0	1572
1	0	0	0	1576
1	0	0	0	1580
1	0	0	0	1584
1	0	0	0	1588
1	0	0	0	1592
1	0	0	0	1596
1	0	0	0	1600
1	0	0	0	1604
1	0	0	0	1608
1	0	0	0	1612
1	0	0	0	1616
1	0	0	0	1620
1	0	0	0	1624
1	0	0	0	1628
1	0	0	0	1632
1	0	0	0	1636
1	0	0	0	1640
1	0	0	0	1644
1	0	0	0	1648
1	0	0	0	1652
1	0	0	0	1656
1	0	0	0	1660
1	0	0	0	1664
1	0	0	0	1668
1	0	0	0	1672
1	0	0	0	1676
1	0	0	0	1680
1	0	0	0	1684
1	0	0	0	1688
1	0	0	0	1692
1	0	0	0	1696
1	0	0	0	1700
1	0	0	0	1704
1	0	0	0	1708
1	0	0	0	1712
1	0	0	0	1716
1	0	0	0	1720
1	0	0	0	1724
1	0	0	0	1728
1	0	0	0	1732
1	0	0	0	1736
1	0	0	0	1740
1	0	0	0	1744
1	0	0	0	1748
1	0	0	0	1752
1	0	0	0	1756
1	0	0	0	1760
1	0	0	0	1764
1	0	0	0	1768
1	0	0	0	1772
1	0	0	0	1776
1	0	0	0	1780
1	0	0	0	1784
1	0	0	0	1788
1	0	0	0	1792
1	0	0	0	1796
1	0	0	0	1800
1	0	0	0	1804
1	0	0	0	1808
1	0	0	0	1812
1	0	0	0	1816
1	0	0	0	1820
1	0	0	0	1824
