trial	x	y	L Validity	time
1	1296.14	455.6	1	4
1	1295.34	454.59	1	8
1	1294.95	454.29	1	12
1	1294.39	453.76	1	16
1	1295.52	453.63	1	20
1	1294.79	452.58	1	24
1	1295.17	452.47	1	28
1	1296.03	451.65	1	32
1	1296.45	450.42	1	36
1	1297.01	449.9	1	40
1	1297.5	448.53	1	44
1	1298.12	448.55	1	48
1	1298.98	448.59	1	52
1	1298.81	447.23	1	56
1	1300.2	446.6	1	60
1	1300.27	444.92	1	64
1	1298.97	444.23	1	68
1	1297.69	444.39	1	72
1	1297.23	444.22	1	76
1	1295.47	444.21	1	80
1	1295.5	444.44	1	84
1	1296.54	444.52	1	88
1	1296.93	444.54	1	92
1	1298.2	444.54	1	96
1	1299.22	446.39	1	100
1	1298.27	447.12	1	104
1	1298.76	448.26	1	108
1	1299.24	448.22	1	112
1	1300.78	447.56	1	116
1	1300.36	446.56	1	120
1	1300.02	445.1	1	124
1	1298.99	444.48	1	128
1	1296.91	444.03	1	132
1	1296.01	442.93	1	136
1	1295.77	442.23	1	140
1	1295.94	440.04	1	144
1	1296.89	439.62	1	148
1	1296.57	437.95	1	152
1	1295.42	436.51	1	156
1	1295.22	436.77	1	160
1	1295.31	437.81	1	164
1	1295.73	439.87	1	168
1	1297.51	439.14	1	172
1	1299.37	437.77	1	176
1	1300.22	437.27	1	180
1	1300.73	436.62	1	184
1	1300.47	436.78	1	188
1	1300.14	436.53	1	192
1	1300.5	436.75	1	196
1	1301.67	438.54	1	200
1	1298.47	437.84	1	204
1	1290.79	437.77	1	208
1	1230.46	437.28	1	212
1	1097.56	436.98	1	216
1	1039.01	435.16	1	220
1	976.96	432.26	1	224
1	918.92	427.27	1	228
1	874.07	426.42	1	232
1	852.33	425.89	1	236
1	844.32	424.7	1	240
1	845.74	422.13	1	244
1	846.25	422.89	1	248
1	843.79	421.79	1	252
1	842.04	420.4	1	256
1	839.63	418.94	1	260
1	838.34	418.58	1	264
1	839.43	418.61	1	268
1	834.77	421.07	1	272
1	831.53	423.26	1	276
1	831.06	424.51	1	280
1	830.62	424.64	1	284
1	829.15	425.86	1	288
1	828.12	425.56	1	292
1	827.09	425.02	1	296
1	826.11	423.1	1	300
1	827.84	423.15	1	304
1	828.03	422.6	1	308
1	828.06	423.74	1	312
1	828.02	423.9	1	316
1	828.23	424.04	1	320
1	828.47	424.14	1	324
1	827.66	424.11	1	328
1	826.7	423.8	1	332
1	826.23	424.52	1	336
1	825.99	425.52	1	340
1	826.93	426.38	1	344
1	826.27	427.98	1	348
1	826.19	428.66	1	352
1	825.46	428.92	1	356
1	824.61	428.85	1	360
1	825.55	428.81	1	364
1	824.63	428.28	1	368
1	824.69	428.21	1	372
1	825.16	429.34	1	376
1	825.44	429.29	1	380
1	825.34	428.78	1	384
1	824.4	428.25	1	388
1	823.8	427.85	1	392
1	822	427.52	1	396
1	821.97	427.65	1	400
1	821.94	428.18	1	404
1	822.63	428.27	1	408
1	821.9	427.95	1	412
1	821.28	427.92	1	416
1	821.68	426.48	1	420
1	821.6	426.12	1	424
1	823.02	426.75	1	428
1	822.99	426.2	1	432
1	823.19	426.3	1	436
1	823.07	426.4	1	440
1	822.38	425.6	1	444
1	823.37	424.07	1	448
1	822.83	424.09	1	452
1	822.81	423.88	1	456
1	824.09	424.98	1	460
1	823.38	425.53	1	464
1	822.62	425.12	1	468
1	820.94	424.86	1	472
1	820.26	424.53	1	476
1	821.46	424.62	1	480
1	822.99	424.28	1	484
1	823.43	424.21	1	488
1	823.17	425.28	1	492
1	823.79	424.99	1	496
1	822.82	425.77	1	500
1	822.33	425.2	1	504
1	821.29	424.99	1	508
1	821.41	426.02	1	512
1	819.52	426.07	1	516
1	819.58	426.37	1	520
1	817.11	425.4	1	524
1	816	424.08	1	528
1	810.67	419.26	1	532
1	801	406.38	1	536
1	793.24	388.59	1	540
1	789.55	376.13	1	544
1	787.6	375.8	1	548
1	786.9	377.72	1	552
1	780.61	373.55	1	556
1	776.87	371.78	1	560
1	775.41	369.03	1	564
1	773.67	364.09	1	568
1	772.36	360.77	1	572
1	770.18	358.56	1	576
1	769.57	357.36	1	580
1	769.94	357.79	1	584
1	770.75	359.08	1	588
1	771.59	358.61	1	592
1	770.92	358.48	1	596
1	771.77	357.48	1	600
1	772.81	357.84	1	604
1	773.48	357.81	1	608
1	773.5	357.19	1	612
1	773.54	356.94	1	616
1	773.28	358.4	1	620
1	772.42	358.25	1	624
1	772.87	358.38	1	628
1	772.5	358.15	1	632
1	772.42	358.18	1	636
1	772.91	357.69	1	640
1	771.9	357.65	1	644
1	770.85	356.69	1	648
1	771.19	356.53	1	652
1	771.15	356.75	1	656
1	770.93	356.57	1	660
1	770.97	355.84	1	664
1	771.74	355.77	1	668
1	772.02	355.66	1	672
1	772.9	354.96	1	676
1	771.88	354.18	1	680
1	770.32	353.58	1	684
1	770.54	352.55	1	688
1	771.52	353.15	1	692
1	771.15	351.02	1	696
1	770.59	349.4	1	700
1	770.14	349.91	1	704
1	769.73	349.14	1	708
1	770.99	346.67	1	712
1	770.2	346.51	1	716
1	769.25	345.99	1	720
1	770.41	347.61	1	724
1	770.94	348.13	1	728
1	771.05	345.86	1	732
1	771.26	345.79	1	736
1	769.65	346.5	1	740
1	770.82	348.52	1	744
1	771.32	347.57	1	748
1	772.03	346.46	1	752
1	770.92	347.96	1	756
1	770.93	348.82	1	760
1	772.13	349.42	1	764
1	771.33	346.93	1	768
1	770.11	345.74	1	772
1	769.91	347.12	1	776
1	771.75	347.04	1	780
1	771.82	347.36	1	784
1	770.42	345.23	1	788
1	770.29	346.98	1	792
1	770.62	346.98	1	796
1	769.66	347.23	1	800
1	769.46	346.21	1	804
1	769.65	345.54	1	808
1	769.99	346.21	1	812
1	771.43	346.27	1	816
1	771.41	344.63	1	820
1	769.67	346.26	1	824
1	769.64	346.66	1	828
1	769.43	347.01	1	832
1	769.07	347.28	1	836
1	767.19	345.22	1	840
1	758.63	334.53	1	844
1	725.5	313.66	1	848
1	702.55	284.56	1	852
1	679.13	262.79	1	856
1	681.05	258.91	1	860
1	678.33	261.57	1	864
1	677.51	261.42	1	868
