trial	x	y	L Validity	time
1	795.7	324.98	1	4
1	795.08	325.08	1	8
1	795.25	328.58	1	12
1	796.6	331.91	1	16
1	796.35	334.85	1	20
1	795.91	334.94	1	24
1	796.85	335.73	1	28
1	794.14	334.42	1	32
1	793.54	334.06	1	36
1	794.65	333.36	1	40
1	793.17	332.29	1	44
1	793.78	331.55	1	48
1	793.52	330.91	1	52
1	793.24	330.34	1	56
1	792.35	328.21	1	60
1	792.05	326.44	1	64
1	791.25	326.13	1	68
1	791.03	327.74	1	72
1	791.92	329.47	1	76
1	793.92	332.91	1	80
1	794.49	336.12	1	84
1	796.38	340.83	1	88
1	798.02	345.81	1	92
1	799.34	348.77	1	96
1	800.11	351.82	1	100
1	800.95	352.95	1	104
1	801.39	357.99	1	108
1	801.23	359.92	1	112
1	801.27	360.51	1	116
1	801.86	361.9	1	120
1	801.13	363.17	1	124
1	800.48	363.37	1	128
1	799.5	359.91	1	132
1	797.87	356.68	1	136
1	796.22	351.97	1	140
1	794.86	346.2	1	144
1	793.33	341.51	1	148
1	791.87	340.64	1	152
1	790.64	338.13	1	156
1	789.83	337.43	1	160
1	789.64	334.86	1	164
1	789.54	333.59	1	168
1	790.16	331.76	1	172
1	790.18	330.86	1	176
1	789.52	331.69	1	180
1	789.92	335.37	1	184
1	791.31	340.48	1	188
1	793.15	342.9	1	192
1	793.54	341.35	1	196
1	793.96	339.74	1	200
1	793.38	341.91	1	204
1	792.47	347.11	1	208
1	790.71	348.65	1	212
1	787.67	348.58	1	216
1	789.27	352.44	1	220
1	790.85	354	1	224
1	792.9	354.16	1	228
1	792.71	352.8	1	232
1	793.36	351.97	1	236
1	794	350.28	1	240
1	791.63	352.07	1	244
1	790.62	352.54	1	248
1	788.33	353.02	1	252
1	781.81	353.61	1	256
1	764.98	350.66	1	260
1	747.91	340.92	1	264
1	747.12	330.13	1	268
1	746.83	326.98	1	272
1	741.16	316.95	1	276
1	736.2	311.71	1	280
1	733.3	306.53	1	284
1	729.9	311.81	1	288
1	728.18	312.24	1	292
1	723.1	307.42	1	296
1	720.53	301.08	1	300
1	722.12	296.41	1	304
1	724.16	292.96	1	308
1	723.23	288.58	1	312
1	721.66	287.56	1	316
1	719.89	293.76	1	320
1	718.14	293.31	1	324
1	717.51	295.68	1	328
1	719.61	290.97	1	332
1	719.83	286.76	1	336
1	719.27	284.99	1	340
1	719.13	284.01	1	344
1	718.11	284.45	1	348
1	717.48	284.88	1	352
1	717.41	286.16	1	356
1	719.1	287.07	1	360
1	720.44	285.67	1	364
1	718.72	282.96	1	368
1	718.8	281.67	1	372
1	717.17	281.48	1	376
1	717.71	281.98	1	380
1	718.86	283.74	1	384
1	718.2	284.94	1	388
1	718.43	285.68	1	392
1	719.48	286.34	1	396
1	719.72	286.85	1	400
1	719.35	286.35	1	404
1	719.34	286.19	1	408
1	719.87	287.7	1	412
1	719.26	288.55	1	416
1	720.84	290.32	1	420
1	720.96	291.82	1	424
1	718.9	291.02	1	428
1	712.65	289.84	1	432
1	701.7	286.21	1	436
1	693.4	281.14	1	440
1	691.31	274.89	1	444
1	686.09	273.13	1	448
1	679.14	268.98	1	452
1	670.88	264.88	1	456
1	670.85	263.4	1	460
1	669.36	260.73	1	464
1	669.9	258.01	1	468
1	667.68	254.6	1	472
1	666.52	252.77	1	476
1	665.84	251.19	1	480
1	663.48	250.07	1	484
1	661.94	249.39	1	488
1	660.27	248.11	1	492
1	660.92	248.51	1	496
1	662.27	247.96	1	500
1	662.06	247.82	1	504
1	663.77	247.2	1	508
1	663.65	246.28	1	512
1	663.11	246.08	1	516
1	663.33	245.38	1	520
1	663.68	244.56	1	524
1	665.31	243.66	1	528
1	666.16	242.84	1	532
1	665.83	242.01	1	536
1	665.01	241.1	1	540
1	664.62	240.77	1	544
1	663.81	240.42	1	548
1	662.46	240.09	1	552
1	661.17	239.63	1	556
1	660.13	240.32	1	560
1	658.55	241.92	1	564
1	657.33	243.29	1	568
1	655.94	243.26	1	572
1	654.2	244.42	1	576
1	653.92	243.85	1	580
1	653.94	243.68	1	584
1	653.49	243.83	1	588
1	653.59	242.72	1	592
1	653.63	241.54	1	596
1	653.54	241.37	1	600
1	653.05	241.81	1	604
1	653.29	240.73	1	608
1	654.13	241.38	1	612
1	654.95	241.95	1	616
1	656.36	241.69	1	620
1	657.16	241.86	1	624
1	657.16	241.86	1	628
1	659.93	240.82	1	632
1	662.84	243.29	1	636
1	663.37	245.07	1	640
1	663.82	246.34	1	644
1	664.28	246.69	1	648
1	663.2	249.09	1	652
1	662.16	248.5	1	656
1	661.39	249.73	1	660
1	662.6	251.99	1	664
1	672.75	252.78	1	668
1	696.22	252.67	1	672
1	713.53	254.18	1	676
1	720.59	252.04	1	680
1	718	250.4	1	684
1	728.25	247.7	1	688
1	736.52	247.77	1	692
1	738.9	247.36	1	696
1	740.63	247.79	1	700
1	739.14	246.71	1	704
1	742.01	246.3	1	708
1	743.88	246.99	1	712
1	744.66	249.52	1	716
1	746.04	252.34	1	720
1	745.52	252.6	1	724
1	745.95	253.63	1	728
1	747.41	255.15	1	732
1	747.2	254.71	1	736
1	746.39	255.4	1	740
1	746.87	256.52	1	744
1	747.21	257.79	1	748
1	747.13	256.24	1	752
1	749.48	257.74	1	756
1	749.42	257.38	1	760
1	748.78	255.94	1	764
1	748.82	255.87	1	768
1	748.93	255.9	1	772
1	747.4	256.03	1	776
1	747.71	257.84	1	780
1	746.96	258.69	1	784
1	748.12	257.62	1	788
1	748.23	258.11	1	792
1	747.46	259.92	1	796
1	745.85	260.32	1	800
1	745.6	259.96	1	804
1	746.22	259.52	1	808
1	745.79	259.55	1	812
1	745.37	258.74	1	816
1	744.96	255.74	1	820
1	745.2	256.29	1	824
1	746.84	253.38	1	828
1	745.11	253.98	1	832
1	744.96	251.57	1	836
1	743.82	249.6	1	840
1	744.8	248.44	1	844
1	745.9	248.28	1	848
1	746.38	247.99	1	852
1	746.03	247.25	1	856
1	744.6	247.48	1	860
1	743.81	247.86	1	864
1	743.72	247.87	1	868
1	741.98	249.79	1	872
1	742.21	250.94	1	876
1	741.14	252.94	1	880
1	744.79	255.05	1	884
1	743.46	255.55	1	888
1	745.81	255.44	1	892
1	744.87	255.37	1	896
1	744.64	254.86	1	900
1	745.71	255.35	1	904
1	745.1	254.83	1	908
1	745.08	255.11	1	912
1	745.75	253.96	1	916
1	744.79	254.68	1	920
1	744.17	251.91	1	924
1	742.84	253.74	1	928
1	741.23	253.05	1	932
1	739.57	250.53	1	936
