trial	x	y	L Validity	time
1	914.73	328.04	1	4
1	913.17	331.79	1	8
1	912.03	329.91	1	12
1	911.83	329.21	1	16
1	911.78	331.21	1	20
1	912.21	324.01	1	24
1	911.4	334.14	1	28
1	912.08	331.01	1	32
1	912.13	331.16	1	36
1	914.17	336.19	1	40
1	915	334.18	1	44
1	914.87	335.61	1	48
1	917.08	337.63	1	52
1	918.11	337.32	1	56
1	918.95	340.97	1	60
1	919.1	344.4	1	64
1	917.55	340.43	1	68
1	916.95	344.52	1	72
1	916.74	345.21	1	76
1	916.25	340.05	1	80
1	915.04	347.77	1	84
1	914.53	337.83	1	88
1	915.29	335.73	1	92
1	913.5	332.62	1	96
1	912.82	348.5	1	100
1	913.05	346.22	1	104
1	913.1	352.43	1	108
1	912.69	350.86	1	112
1	914.12	340.33	1	116
1	914.66	357.57	1	120
1	915.8	358.57	1	124
1	916.05	354.61	1	128
1	915.96	356.65	1	132
1	915.77	355.25	1	136
1	915.77	367.47	1	140
1	915.52	348.37	1	144
1	914.64	347.63	1	148
1	913.83	360.72	1	152
1	913.13	354.96	1	156
1	912.28	357.13	1	160
1	911.2	357.83	1	164
1	910.51	353.92	1	168
1	911.23	356.22	1	172
1	912.75	355.83	1	176
1	913.35	366.85	1	180
1	912.87	359.28	1	184
1	911.77	356.06	1	188
1	911.24	357.5	1	192
1	911.97	357.74	1	196
1	912.05	360.05	1	200
1	914.11	360.25	1	204
1	915.18	360.39	1	208
1	916.45	376.15	1	212
1	914.3	360.14	1	216
1	913.46	386.08	1	220
1	913.11	388.84	1	224
1	914.01	390.15	1	228
1	914.5	385.38	1	232
1	914.91	387.15	1	236
1	915.97	387.92	1	240
1	914.89	364.18	1	244
1	903.69	361.55	1	248
1	848.73	350.54	1	252
1	782.96	306.96	1	256
1	770.25	266.78	1	260
1	763.55	236.49	1	264
1	766.88	198.17	1	268
1	771.29	165.49	1	272
1	772.09	153.42	1	276
1	771.21	150.31	1	280
1	769.74	145.9	1	284
1	768.54	145.8	1	288
1	767.59	145.47	1	292
1	765.91	142.08	1	296
1	766.92	139.91	1	300
1	768.2	139.8	1	304
1	769.14	136.74	1	308
1	770.82	135.34	1	312
1	770.88	134.47	1	316
1	771.92	132.6	1	320
1	772.1	131.35	1	324
1	772.42	132.79	1	328
1	772.07	131.44	1	332
1	775.52	129.63	1	336
1	777.55	130.21	1	340
1	778.85	132.22	1	344
1	776.04	132.88	1	348
1	777.47	133.48	1	352
1	778.58	132.84	1	356
1	777.77	132.78	1	360
1	776.07	134.17	1	364
1	774.73	135.08	1	368
1	776.42	134.65	1	372
1	775.96	135.44	1	376
1	775.5	136.17	1	380
1	774.12	136.69	1	384
1	773.16	137.56	1	388
1	773.29	136.41	1	392
1	772.51	138.89	1	396
1	769.71	139.04	1	400
1	769.24	139.7	1	404
1	769.01	139.38	1	408
1	762.01	136.2	1	412
1	746.11	128.45	1	416
1	714.87	117.28	1	420
1	712.65	91.13	1	424
1	701.72	75.27	1	428
1	693.66	73.34	1	432
1	698.03	58.97	1	436
1	698.33	60.45	1	440
1	694.16	60.98	1	444
1	691.29	59.32	1	448
1	690.97	59.64	1	452
1	688.31	56.49	1	456
1	686.51	54.57	1	460
1	686.81	54.23	1	464
1	687.49	55.38	1	468
1	688.52	55.8	1	472
1	690.01	54.2	1	476
1	689.5	56.13	1	480
1	688.3	57.43	1	484
1	688.13	57.21	1	488
1	688.67	58.36	1	492
1	689.23	57.51	1	496
1	689.32	57.92	1	500
1	689.48	57.49	1	504
1	689.9	56.63	1	508
1	690.05	56.36	1	512
1	689.02	56.93	1	516
1	689.31	58.58	1	520
1	690.51	58.76	1	524
1	690.69	58.29	1	528
1	690.89	58.82	1	532
1	691.22	58.79	1	536
1	690.53	59.25	1	540
1	690.1	59.78	1	544
1	690.68	59.37	1	548
1	691.38	59.63	1	552
1	691.24	61.65	1	556
1	693.06	61.83	1	560
1	691.34	61.55	1	564
1	690.11	62.1	1	568
1	691.1	62.39	1	572
1	692.55	62.49	1	576
1	692.45	62.79	1	580
1	692.82	64.39	1	584
1	693.71	63.82	1	588
1	694.75	64.65	1	592
1	694.12	64.59	1	596
1	693.01	63.1	1	600
1	692	62.84	1	604
1	693.83	61.77	1	608
1	694.2	61.4	1	612
1	695.42	62.71	1	616
1	693.61	64.74	1	620
1	693.45	63.29	1	624
1	692.72	59.88	1	628
1	693.09	61.16	1	632
1	692.07	60.24	1	636
1	691.54	60.42	1	640
1	691.88	62.29	1	644
1	692.31	61.71	1	648
1	690.66	59.95	1	652
1	691.51	59.12	1	656
1	690.72	59.67	1	660
1	693.17	57.29	1	664
1	693.83	55.06	1	668
1	694.57	57.57	1	672
1	694.13	53.23	1	676
1	694.1	54.76	1	680
1	695.01	55.27	1	684
1	695.55	51.8	1	688
1	695.99	51.67	1	692
1	697.75	49.94	1	696
1	696.82	50.96	1	700
1	697.11	50.94	1	704
1	698.22	49.92	1	708
1	697.37	51.27	1	712
1	697.07	49.91	1	716
1	696.15	51.44	1	720
1	697.74	51.63	1	724
1	696.5	49.93	1	728
1	696.31	50.4	1	732
1	697.53	49.68	1	736
1	698.02	48.08	1	740
1	698.88	50.61	1	744
1	699.19	49.21	1	748
1	695.61	49.29	1	752
1	695.83	49.01	1	756
1	696.21	49.4	1	760
1	697.67	51.09	1	764
1	697.87	52.99	1	768
1	700.34	53.46	1	772
1	700.34	53.89	1	776
1	701.79	52.7	1	780
1	700.35	54.97	1	784
1	700.54	53.34	1	788
1	703.68	52.08	1	792
1	727.69	55.75	1	796
1	782.64	57.21	1	800
1	817.13	55.38	1	804
1	823.91	53.78	1	808
1	809.93	53.1	1	812
1	808.12	53.35	1	816
1	814.73	53.65	1	820
1	815.52	54.06	1	824
1	816.63	53.24	1	828
1	819.71	54.98	1	832
1	821.96	55.14	1	836
1	820.58	56.06	1	840
1	819.89	54.75	1	844
1	818.4	54.78	1	848
1	817.53	55.66	1	852
1	819.57	55.65	1	856
1	822.13	54.87	1	860
1	821.11	53.74	1	864
1	822.15	55.1	1	868
1	820.42	54.06	1	872
1	819.88	52.68	1	876
1	818.69	53.43	1	880
1	819.83	53.19	1	884
1	821.55	51.98	1	888
1	821.08	51.47	1	892
1	821.57	51.55	1	896
1	820.81	49.72	1	900
1	819.16	48.38	1	904
1	820.34	47.09	1	908
1	820.96	46.3	1	912
1	821.8	45.33	1	916
1	822.39	45.47	1	920
1	823.12	46.66	1	924
1	822.46	46.52	1	928
1	821.21	45.31	1	932
1	821.48	44.96	1	936
1	820.54	46.69	1	940
1	819.86	45.76	1	944
1	820.76	47.52	1	948
1	818.56	51.69	1	952
1	817.62	51.11	1	956
1	818.18	52.08	1	960
1	817.52	52.13	1	964
1	818.97	51.21	1	968
1	818.08	51.86	1	972
1	817.67	51.56	1	976
1	818.14	50.42	1	980
1	817.72	49.39	1	984
1	818.6	50.79	1	988
1	816.79	50.19	1	992
